Title,published_date,Views,Comments,Likes
Top 5 Python IDEs For Data Science,2019-10-28T13:57:08Z,30756,52,755
Happy Diwali EveryOne- Motivation And Inspiration Is All We Need,2019-10-27T07:49:30Z,1701,29,118
How To Review An Online Course For Data Science,2019-10-26T07:49:47Z,6803,113,233
Will AutoML Replace Data Scientist Job? Myth,2019-10-25T16:04:34Z,9096,42,384
Future Scope Of Data Science,2019-10-24T16:00:23Z,37136,89,1105
Never Give Up- My Story,2019-10-23T14:41:42Z,98522,371,5332
Tutorial 16- Filter Functions In Python,2019-10-23T04:31:15Z,63160,27,1098
Tutorial 15- Map Functions using Python,2019-10-22T15:30:40Z,94649,54,1863
Tutorial 14 - List Comprehension using Python,2019-10-22T15:30:34Z,3428,6,95
Tutorial 13- Python Lambda Functions,2019-10-22T15:29:56Z,73360,33,1520
Non Technical Skills That We Must Have As A Data Scientist,2019-10-22T13:28:35Z,4353,19,220
How To Implement A Real World Usecase or Project For Data Science,2019-10-21T13:18:00Z,9377,61,480
Steps To Get Jobs as Data Scientist For Freshers and Experienced Professionals,2019-10-21T06:46:34Z,7388,30,309
"Tutorial 12- Python Functions, Positional and Keywords Arguments",2019-10-20T14:26:46Z,84939,31,1411
My Path From Dot Net Developer To Data Scientist- Motivation,2019-10-19T13:10:48Z,28565,124,904
Automated Machine Learning In Python (Automl),2019-10-18T13:47:48Z,21476,54,669
Top 3 Skillset In Data Science That We Should Have,2019-10-17T13:16:45Z,10362,37,482
How To Go Ahead in Writing Research Papers,2019-10-16T12:58:34Z,28938,65,1075
How To Apply And Get Internship For Data Science Opportunities,2019-10-11T16:42:24Z,85332,148,3587
Fast.ai Course and Why We Should Learn It?,2019-10-10T13:45:28Z,28661,58,909
How Did I Learn Deep Learning in 2.5 months?,2019-10-09T15:02:26Z,45747,88,1758
Live Q&A- Answering your Questions.,2019-10-08T15:37:04Z,3873,38,234
Why Data Structures Are Important For Every Programmer?,2019-10-07T13:21:19Z,47009,89,2408
Why Data Scientist Require Knowledge In Linux OS?,2019-10-05T13:42:38Z,20874,70,851
Tutorial 3- Deployment of NLP Model in Heroku Cloud,2019-10-05T03:02:25Z,36947,62,611
Flask Vs Django and When Should You Use What?,2019-10-04T12:43:30Z,104354,103,3572
Why Are You Not Getting Interview Calls for Data Science?,2019-10-03T13:36:05Z,23068,100,1059
Live Q&A.,2019-10-02T16:25:14Z,3656,30,245
"Tutorial 10- Seaborn- Countplot(), Violinplot(), Boxplot()- Part2",2019-10-02T09:42:14Z,88949,61,1616
"Tutorial 9- Seaborn Tutorial- Distplot, Joinplot, Pairplot  Part 1",2019-10-02T09:28:57Z,139403,122,2452
Tutorial 8- Matplotlib (Simple Visualization Library),2019-10-02T07:11:48Z,146677,61,2253
"Tutorial 7- Pandas-Reading JSON,Reading HTML, Read PICKLE, Read EXCEL Files- Part 3",2019-09-30T16:23:52Z,122556,110,2103
Why and When Should we Perform Feature Normalization?,2019-09-30T14:46:30Z,25191,51,916
"Tutorial 6- Pandas,Reading CSV files With Various Parameters- Part 2",2019-09-29T06:27:32Z,186145,130,3137
Best Laptop Configuration For Learning Machine Learning and Deep Learning,2019-09-28T16:28:48Z,127616,408,3831
How to Prepare For Data Science Interviews,2019-09-27T14:40:53Z,52317,88,1761
"Tutorial 5- Pandas, Data Frame and Data Series Part-1",2019-09-26T05:32:10Z,209536,130,3902
How To Become Expertise in Exploratory Data Analysis,2019-09-25T15:03:20Z,170988,146,5728
Tutorial 4 - Numpy and Inbuilt Functions Tutorial,2019-09-25T12:26:12Z,285176,224,4172
"Tutorial 3- Python Sets, Dictionaries and Tuples",2019-09-24T12:10:07Z,207545,89,2940
Tutorial 2 - Python List  and Boolean Variables,2019-09-24T04:00:14Z,310756,123,4039
Tutorial 1- Anaconda Installation and Python Basics,2019-09-23T17:56:07Z,452143,230,5212
Selecting YouTube As A Career Option? Is It Worth?,2019-09-19T15:25:25Z,3231,31,161
How Did I Learn Machine Learning in 3 Months,2019-09-18T13:59:05Z,339531,615,12255
Detailed Salary Comparison Between Data Analyst and Data Scientist,2019-09-17T14:44:25Z,35821,84,780
Kaggle Competition- Dengue or Malaria Prediction Using Transfer Learning VGG19,2019-09-17T08:40:41Z,12211,25,173
Salary Comparison Between Data Scientist vs Software Engineer,2019-09-16T15:41:41Z,86573,182,2100
Kaggle Competition- Predicting PIMA Diabetes Prediction using Machine Learning,2019-09-16T11:42:17Z,19007,38,359
Live Q&A Internship Opportunities,2019-09-15T15:31:07Z,4755,47,396
Kaggle Competition- Implement A DNA Classifier using NLP,2019-09-14T14:05:12Z,13809,20,325
Kaggle Competition- Predict Stock Price Movement Based On News Headline using NLP,2019-09-14T04:52:23Z,84602,107,1692
Statistics-Finding Outliers in Dataset using Z- score and IQR,2019-09-13T14:15:55Z,85960,79,1915
Featuring Engineering- How To Handle Ordinal Categories(Ordinal Encoding),2019-09-13T05:04:52Z,37116,43,638
Statistics- What is Pearson Correlation Coefficient? Difference between Correlation and Covariance,2019-09-12T13:43:02Z,247780,193,5700
Featuring Engineering- Handle Categorical Features Many Categories(Count/Frequency Encoding),2019-09-12T08:05:25Z,83603,51,1800
Skills Required To Become A Data Analyst and a Data Scientist,2019-09-11T13:48:05Z,19778,75,715
Kaggle Competition- I Used Deep Learning Technique and did the Accuracy Increase? Part 3,2019-09-10T14:22:14Z,17803,41,289
Kaggle Competition - House Prices Regression Techniques(Hyperparameter Tuning)-Part 2,2019-09-09T13:50:00Z,52086,54,832
Kaggle Competition - House Prices: Advanced Regression Techniques Part1,2019-09-08T13:00:07Z,276823,315,4253
Various Roles and Responsibilities in Data Science,2019-09-08T08:01:09Z,18031,50,613
Live Q&A (Discussion Regarding Upcoming Videos),2019-09-07T16:21:13Z,2922,22,195
Machine Learning Engineer VS Data Scientist,2019-09-05T15:37:19Z,39148,98,1283
STATISTICS- Chebyshev's InEquality,2019-09-05T10:51:20Z,119233,66,2034
STATISTICS- What is Central Limit Theorem?,2019-09-04T18:43:50Z,201206,98,3870
STATISTICS- Gaussian/ Normal Distribution,2019-09-04T15:28:40Z,156393,78,3303
STATISTICS- PERCENTILES and QUANTILES,2019-09-03T10:32:56Z,85345,68,1934
STATISTICS-  Population VS Sample and it's Importance,2019-09-03T04:50:35Z,82235,54,2155
Guidelines To Prepare Resume For Data Scientist Role,2019-09-02T12:01:56Z,25791,61,901
STATISTICS- What are Random Variables and It's Types and its Importance?,2019-09-02T02:53:47Z,85103,63,2145
STATISTICS- Variance and Standard Devation,2019-09-01T11:39:57Z,231365,92,4135
"STATISTICS- Mean, Median And Mode Explained Easily",2019-09-01T04:20:37Z,184711,138,4140
Saturday Live Q&A,2019-08-31T16:08:47Z,3238,24,192
What is AdaBoost (BOOSTING TECHNIQUES),2019-08-31T07:45:33Z,322903,233,5957
Why Python is the Best Programming Language For Machine Learning?,2019-08-30T16:36:01Z,150381,73,3490
How To Get Data Science Jobs For Freshers,2019-08-29T15:19:40Z,156738,252,5359
Online Courses for Data Science Specialization,2019-08-28T14:51:59Z,269892,879,8846
How To Learn Data Science by Self Study and For Free,2019-08-27T16:18:40Z,543265,1005,28042
Do We Require Master OR PHD to Become Data Scientist?,2019-08-27T04:07:16Z,14948,75,595
Answering Your Questions and Some More Updates,2019-08-26T14:35:08Z,8573,96,340
Tutorial 2- Deployment of ML models in Heroku using FLASK,2019-08-25T13:32:56Z,174701,355,3905
Tutorial 1- Deployment of Models- Premises VS IAAS vs PAAS cloud Platforms,2019-08-25T05:25:10Z,139639,63,2042
How To Apply Data Science In Your Domain?,2019-08-24T13:49:24Z,5582,30,216
Tutorial 43-Random Forest Classifier and Regressor,2019-08-24T06:03:56Z,385472,435,13375
Important Tools and Libraries Used By Data Scientist,2019-08-23T12:37:44Z,31608,56,978
Tutorial 42 - Ensemble: What is Bagging (Bootstrap Aggregation)?,2019-08-23T04:57:52Z,316987,202,8152
How To Learn Data Science Smartly?,2019-08-22T15:15:04Z,1639962,1286,52177
Tutorial 22- Padding in Convolutional Neural Network,2019-08-21T14:52:19Z,142357,67,3203
The Role of Maths in Data Science and How to Learn?,2019-08-21T13:24:48Z,104808,186,4047
Tutorial 21- What is Convolution operation in CNN?,2019-08-20T15:49:46Z,252038,100,4790
Tutorial 20- Convolution Neural Network vs Human Brain,2019-08-20T14:31:04Z,75690,20,1604
How To Handle Missing Values in Categorical Features,2019-08-20T05:26:05Z,112044,116,2666
Cosine Similarity and Cosine Distance,2019-08-19T15:08:55Z,107734,137,3057
Euclidean Distance and Manhattan Distance,2019-08-19T14:05:24Z,260879,322,8591
Why Do I Teach? Motivations,2019-08-17T15:10:57Z,5187,50,308
Data Engineer vs Data Analyst vs Data Scientist,2019-08-17T12:29:37Z,176319,186,5567
What Do A Data Scientist Do?,2019-08-16T13:58:44Z,30862,57,1090
Why Do We Need to Perform Feature Scaling?,2019-08-15T16:32:43Z,129941,136,3480
Different Types of Feature Engineering Encoding Techniques,2019-08-15T08:21:28Z,185331,684,4801
How to Crack Data Science Interviews- Motivations,2019-08-14T14:59:34Z,75220,99,2322
What should be your Salary Expectation as a Data Scientist?,2019-08-13T13:51:17Z,99802,228,1700
Step By Step Transition Towards Data Science,2019-08-12T14:35:40Z,140270,236,4712
Tutorial 37: Entropy In Decision Tree Intuition,2019-08-11T14:21:56Z,273839,117,4169
Feature Engineering-How to Perform One Hot Encoding for Multi Categorical Variables,2019-08-10T15:22:08Z,256048,168,3239
Complete Life Cycle of a Data Science Project,2019-08-10T13:31:59Z,54180,71,1571
My Path on Becoming a Data Scientist- Motivation,2019-08-09T14:57:37Z,157694,455,4376
Train Test Split vs K Fold vs Stratified K fold Cross Validation,2019-08-08T14:00:51Z,63120,56,1128
What is Cross Validation and its types?,2019-08-08T12:09:20Z,223803,172,5386
Tutorial 19- Training Artificial Neural Network using Google Colab GPU,2019-08-07T13:20:18Z,74806,59,1295
Tutorial 18- Hyper parameter Tuning To Decide Number of Hidden Layers in Neural Network,2019-08-06T13:03:59Z,78150,113,1322
Tutorial 17- Create Artificial Neural Network using Weight Initialization Tricks,2019-08-05T14:01:06Z,111273,145,2039
Tutorial 5- Content Based Recommendation System,2019-08-04T16:21:05Z,73348,49,1010
Tutorial 4- Book Recommendation using Collaborative Filtering,2019-08-03T09:34:25Z,41756,31,566
Tutorial 16- AdaDelta and RMSprop optimizer,2019-08-02T16:42:38Z,69463,63,1545
Tutorial 3- Book Recommendation System using Pearson Correlation,2019-08-02T12:42:50Z,31881,23,534
Tutorial 2-  Creating Recommendation Systems using Nearest Neighbors,2019-08-01T16:58:30Z,73120,76,1109
Tutorial 1- Weighted hybrid technique for Recommender system,2019-07-31T16:48:33Z,127575,51,1516
Tutorial 15- Adagrad Optimizers in Neural Network,2019-07-31T16:02:13Z,92596,105,2339
Tutorial 14- Stochastic Gradient Descent with Momentum,2019-07-30T14:02:24Z,111539,113,2541
Tutorial 13- Global Minima and Local Minima in Depth Understanding,2019-07-29T14:06:01Z,95492,49,2017
Tutorial 12- Stochastic Gradient Descent vs Gradient Descent,2019-07-28T15:36:27Z,205704,96,4206
Python Application to Track Amazon Product Prices,2019-07-27T15:45:56Z,7243,19,155
Recommendation Systems using Machine Learning,2019-07-26T15:13:32Z,121995,42,2052
Tutorial 11- Various Weight Initialization Techniques in Neural Network,2019-07-26T14:25:23Z,121770,81,2595
Tutorial 10- Activation Functions Rectified Linear Unit(relu) and Leaky Relu Part 2,2019-07-25T15:56:16Z,141971,101,2112
Tutorial 9- Drop Out Layers in Multi Neural Network,2019-07-24T14:09:04Z,163532,164,3928
Tutorial 8- Exploding Gradient Problem in Neural Network,2019-07-23T13:51:02Z,126034,173,3072
Tutorial 7- Vanishing Gradient Problem,2019-07-22T13:41:40Z,193611,195,4159
Tutorial 6-Chain Rule of Differentiation with BackPropagation,2019-07-19T14:42:10Z,176863,239,3986
Tutorial 5- How to train MultiLayer Neural Network and Gradient Descent,2019-07-18T17:25:38Z,199920,245,4753
Tutorial 4: How to train Neural Network with BackPropogation,2019-07-18T09:02:35Z,216775,210,4802
Tutorial 3-Activation Functions Part-1,2019-07-17T11:26:09Z,202306,114,3644
Tutorial 2- How does Neural Network Work,2019-07-17T11:26:04Z,193289,77,2839
Tutorial 1- Introduction to Neural Network and Deep Learning,2019-07-17T11:25:57Z,364781,129,5274
Malaria Disease Detection using Deep Learning,2019-07-15T14:07:22Z,22844,26,355
How to Read Dataset in Google Colab from Google Drive,2019-07-14T14:31:56Z,253689,139,3121
Finding an outlier in a dataset using Python,2019-07-13T13:02:42Z,179732,117,3131
Diabetes Prediction using Machine Learning from Kaggle,2019-07-12T14:19:36Z,107730,84,1797
How to choose number of hidden layers and nodes in Neural Network,2019-07-11T13:10:18Z,94613,83,1410
"Why, How and When to Scale Features in Machine Learning?",2019-07-10T06:59:41Z,28017,34,721
Credit card Risk Assessment using Machine Learning,2019-07-09T14:00:43Z,25253,26,429
DNA Sequencing Classifier using  Machine Learning,2019-06-28T14:47:01Z,33634,33,686
Tutorial 46-Handling imbalanced Dataset using python- Part 2,2019-06-27T17:57:24Z,69670,93,1548
Tutorial 45-Handling imbalanced Dataset  using python- Part 1,2019-06-27T14:39:05Z,127771,97,1995
Hyperparameter Optimization for Xgboost,2019-06-26T13:19:26Z,113759,107,2120
Credit Card Fraud Detection using Machine Learning from Kaggle,2019-06-25T10:51:43Z,195678,129,2833
Voting Classifier(Hard Voting and Soft Voting Classifier),2019-06-25T09:13:01Z,29357,25,549
Random Forest(Bootstrap Aggregation) Easily Explained,2019-06-24T12:58:02Z,29306,29,530
Stock Sentiment Analysis using News Headlines,2019-06-23T14:10:38Z,27178,37,501
Predicting Lungs Disease using Deep Learning,2019-06-22T12:53:13Z,54844,57,1061
Predicting Heart Disease using Machine Learning,2019-06-21T12:50:28Z,161879,77,2487
K Nearest Neighbour Easily Explained with Implementation,2019-06-18T13:03:24Z,238189,93,3964
How to Visualize Multiple Linear Regression in python,2019-06-18T07:40:18Z,33771,19,329
Deployment of Deep Learning Model using Flask,2019-06-17T17:13:32Z,88537,100,1410
Deploy Machine Learning Model using Flask,2019-06-16T09:06:04Z,274415,193,4472
Handling Missing Data Easily Explained| Machine Learning,2019-06-15T15:29:21Z,171287,76,3043
Cross Validation using sklearn and python | Machine Learning,2019-06-13T14:53:08Z,12248,11,255
Tutorial 29-R square and Adjusted R square Clearly Explained| Machine Learning,2019-06-12T16:25:15Z,148928,141,2885
Feature Selection Techniques Easily Explained | Machine Learning,2019-06-11T15:41:02Z,210766,209,4420
Curse of Dimensionality Easily explained| Machine Learning,2019-06-10T16:45:59Z,57484,35,1204
DBSCAN Clustering Easily Explained with Implementation,2019-06-05T14:58:21Z,137099,78,2659
Machine Learning Algorithm- Which one to choose for your Problem?,2019-05-30T15:30:45Z,204011,247,6490
Handle Categorical features using Python,2019-05-24T15:38:00Z,32910,45,658
Linear Regression Mathematical Intuition,2019-05-01T16:34:21Z,21449,23,360
How to switch your career to Data Science.,2019-04-12T13:17:50Z,21204,50,484
Setting up Raspberry pi 3 B+,2019-04-05T12:47:58Z,35621,7,340
Deep Learning in Medical Science,2019-04-04T13:49:11Z,74511,25,449
How we can apply Machine Learning in Finance,2019-04-03T13:22:56Z,15844,12,298
Complete Life Cycle of a Data Science Project,2019-03-27T14:26:46Z,70185,28,1120
Draw rectangle from webcam and sketch process it on a live feed,2019-03-03T17:13:07Z,10798,9,138
Unlock Your Application With Your Face using OpenCV,2019-02-26T14:17:29Z,17512,37,373
Gender Classifier and Age Estimator using Resnet Convolution Neural Network,2019-02-25T14:07:55Z,39105,67,538
Implement Transfer Learning with a generic Code Template,2019-02-21T13:52:00Z,6531,16,120
Hierarchical Clustering intuition,2019-02-14T19:43:10Z,64222,15,1255
Create custom Alexa Skill- Lambda function- Part2,2019-02-14T15:20:40Z,3761,4,32
Create custom Alexa Skill- Intent Interface- Part1,2019-02-14T15:20:29Z,10400,12,87
K Means Clustering Intuition,2019-02-13T18:25:31Z,144235,81,2527
K Nearest Neighbor classification with Intuition and practical solution,2019-02-12T14:55:28Z,150065,92,2972
RandomizedSearchCV- Select the best hyperparameter for any Classification Model,2019-02-09T08:18:50Z,31846,37,574
GridSearchCV- Select the best hyperparameter for any Classification Model,2019-02-08T16:10:28Z,83790,134,1846
Artificial Neural Network for Customer's Exit Prediction from Bank,2019-02-06T14:57:13Z,17843,44,298
"Precision, Recall and F1-Score",2019-02-05T13:21:06Z,89067,54,1258
"TPR,FPR,FNR,TNR, Confusion Matrix",2019-02-04T15:39:24Z,72127,82,1450
Movie Recommender System using Python,2019-02-02T18:37:25Z,177339,144,3367
Dimensional Reduction| Principal Component Analysis,2019-02-02T08:04:43Z,158063,133,3043
Multiple Linear Regression using python and sklearn,2019-01-31T16:29:03Z,146243,134,3010
OpenPose Tutorial with Tensorflow,2019-01-23T09:41:55Z,21419,12,156
Using OpenFace for Face recognition in Keras,2019-01-22T15:08:58Z,8805,16,48
"Reading, Writing and Displaying images with Opencv| OpenCV Tutorial",2019-01-19T13:35:07Z,20809,34,287
OpenCV Installation | OpenCV tutorial,2019-01-19T13:35:07Z,46457,8,405
Face and Eye Detection from Images using HAAR Cascade Classifier,2019-01-19T13:35:07Z,24281,31,314
Car Detection using HAAR Cascade and Opencv from Videos.,2019-01-19T13:35:07Z,13988,12,176
Pedestrian Detection using OpenCV from Videos,2019-01-19T13:35:06Z,13956,5,212
Face and Eye Detection from Videos using HAAR Cascade Classifier,2019-01-19T13:35:06Z,28347,27,437
Face Recognition using open CV and VGG 16 Transfer Learning,2019-01-18T15:06:00Z,32182,49,444
Tutorial 11-Exploratory Data Analysis(EDA) of Titanic dataset,2019-01-17T17:34:36Z,304433,279,5888
Implementing a Spam classifier in python| Natural Language Processing,2019-01-14T14:48:21Z,111061,168,2286
Tutorial 44-Balanced vs Imbalanced Dataset and how to handle Imbalanced Dataset,2019-01-11T17:04:02Z,41937,61,931
"Confusion matrix, Precision, Recall| Data Science Interview questions",2019-01-10T18:58:55Z,29065,42,630
"CBSE to introduce artificial intelligence courses in classes 8, 9, 10",2019-01-06T06:37:14Z,1480,2,14
Covariance in Statistics,2019-01-05T17:12:02Z,133507,70,2846
Log Normal Distribution in Statistics,2019-01-05T13:27:02Z,137397,90,2047
Natural Language Processing|TF-IDF for Machine Learning| Text Prerocessing,2019-01-04T12:12:07Z,89799,83,1987
Gaussian distribution or Normal Distribution in statisctics,2019-01-03T16:47:35Z,114984,65,2246
Natural Language Processing|BagofWords,2019-01-03T15:23:31Z,97411,90,2019
